https://opendev.org/,OpenDev:Free Software Needs Free Tools
https://www.kaggle.com/,Your Home for Data science
https://crap.cn/,免费开源的接口管理平台
https://www.cnx-software.com/,CNX software - Embedded system news
https://ipspeed.info/
https://www.acwifi.net/,路由器技术分享
